text,label
"bhai i'm hopeless af, i just wanna kill myself",2
feeling tired and tired at the same time,1
deadass gonna quit life,2
deadass finally secured the bag,0
deadass gonna jaan dena,2
i'm literally overwhelmed smh,1
zindagi khatam karne ka mann kar raha hai,2
i'm literally numb rn,1
feeling very productive because i met my friends,0
deadass gonna jaan dena,2
i am feeling chill today,0
why is everything so depressed?,1
why is everything so sad?,1
zindagi khatam karne ka mann kar raha hai,2
bhai i literally fumbled today,1
feeling udas and udas at the same time,1
life is vibing tho,0
breakup is making me hopeless,1
"bhai i'm finished, i just wanna zahar kha lun",2
better to jaan dena than live like this,2
just met my friends and feeling vibing,0
better to suicide than live like this,2
bestie i'm crushing it cooked,0
honestly finally chilling with fam,0
feeling sad and sad at the same time,1
bestie i'm vibing cooked,0
zindagi khatam karne ka mann kar raha hai,2
better to hurt myself than live like this,2
"goodbye everyone, i am going to disappear forever",2
tbh i totally fumbled today,1
zindagi khatam karne ka mann kar raha hai,2
i am feeling sorted today,0
"bhai i'm worthless, i just wanna marna",2
bhai i'm deadass hopeless,1
why is everything so hopeless?,1
i want to disappear forever no cap,2
better to quit life than live like this,2
"bhai i'm hopeless af, i just wanna hurt myself",2
"no cap i feel like worthless, i should zahar kha lun",2
just finished the project and feeling chill,0
"ab nahi jhela jata, i want to kill myself",2
bestie i'm chill no cap,0
feeling really fine because i slept well,0
feeling literally chill because i slept well,0
everything is chill vibes,0
i am feeling crushing it today,0
just found a new banger song and feeling crushing it,0
deadass gonna suicide,2
feeling totally mast because i going to a party,0
no cap finally slept well,0
feeling sad and sad at the same time,1
i am going to never wake up,2
i am feeling lit today,0
feeling literally better because i found a new banger song,0
life is mast smh,0
life is vibing cooked,0
i feel depressed bhai,1
honestly today was productive,0
better to marna than live like this,2
"goodbye everyone, i am going to quit life",2
"ab nahi jhela jata, i want to khatam karun",2
"lowkey i feel like done with life, i should hurt myself",2
zindagi khatam karne ka mann kar raha hai,2
i feel depressed bestie,1
bestie i'm chill bestie,0
"fr i feel like worthless, i should jaan dena",2
bahut burnt out feel ho raha hai vibes,1
"bhai i'm failure at everything, i just wanna zahar kha lun",2
just slept well and feeling badhiya,0
bahut burnt out feel ho raha hai ig,1
better to khatam karun than live like this,2
i'm literally cooked bhai,1
why is everything so udas?,1
bhai i'm deadass stressed,1
breakup is making me depressed,1
feeling kafi sorted because i chilling with fam,0
"bhai i'm broken, i just wanna disappear forever",2
bruh today was vibing,0
feeling really fine because i chilling with fam,0
burden is making me udas,1
i'm literally exhausted cooked,1
deadass gonna never wake up,2
"goodbye everyone, i am going to khatam karun",2
bhai finally got a job,0
i am feeling slaying today,0
i'm literally exhausted yaar,1
bhai i'm deadass fumbled,1
feeling exhausted and exhausted at the same time,1
i'm literally burnt out ig,1
i am feeling lit today,0
zindagi khatam karne ka mann kar raha hai,2
i want to marna lol,2
life is fine tho,0
everything is slaying no cap,0
everything is vibing tho,0
better to quit life than live like this,2
i'm literally finished lol,1
life is mast rn,0
yar i literally fumbled today,1
tension is making me numb,1
"goodbye everyone, i am going to hurt myself",2
i am going to suicide,2
bestie i'm crushing it ig,0
life is mast smh,0
better to end it all than live like this,2
deadass gonna jump off,2
basically finally passed my exams,0
life is badhiya bhai,0
bhai today was lit,0
just secured the bag and feeling goated,0
i feel overwhelmed smh,1
honestly i so fumbled today,1
"listen i feel like broken, i should marna",2
deadass gonna die,2
i am feeling goated today,0
bhai i'm deadass burnt out,1
feeling so mast because i going to a party,0
fomo is making me lonely,1
bhai i'm deadass down bad,1
"lowkey i feel like no way out, i should khatam karun",2
deadass gonna disappear forever,2
everything is better vibes,0
"no cap i feel like worthless, i should hurt myself",2
why is everything so fumbled?,1
just chilling with fam and feeling crushing it,0
just met my friends and feeling badhiya,0
yar finally finished the project,0
"goodbye everyone, i am going to end it all",2
feeling depressed and depressed at the same time,1
just finished the project and feeling chill,0
i'm literally tired literally,1
"goodbye everyone, i am going to zahar kha lun",2
feeling literally sorted because i got a job,0
life is fine tho,0
feeling totally lit because i hit a new pr,0
bruh i kafi fumbled today,1
yar finally met my friends,0
i want to marna literally,2
"ab nahi jhela jata, i want to jump off",2
better to end it all than live like this,2
i want to zahar kha lun no cap,2
i am going to jump off,2
"bhai i'm hopeless af, i just wanna hurt myself",2
"bhai i'm done with life, i just wanna end it all",2
just chilling with fam and feeling vibing,0
just found a new banger song and feeling crushing it,0
no cap today was mast,0
ngl i am just stressed,1
ngl finally going to a party,0
fomo is making me finished,1
i want to jaan dena rn,2
i'm literally overwhelmed rn,1
i am going to jaan dena,2
tbh i am just overwhelmed,1
bestie i'm mast literally,0
life is fine no cap,0
why is everything so finished?,1
deadass gonna suicide,2
bahut cooked feel ho raha hai lol,1
just got a job and feeling vibing,0
yar today was vibing,0
bestie i'm mast bhai,0
why is everything so fumbled?,1
feeling hopeless and hopeless at the same time,1
i am feeling productive today,0
i feel depressed tho,1
"deadass i feel like finished, i should end it all",2
bhai i'm deadass hopeless,1
i'm literally finished bhai,1
tbh finally met my friends,0
better to marna than live like this,2
"bhai i'm worthless, i just wanna die",2
"bhai i'm a burden, i just wanna suicide",2
i feel burnt out literally,1
better to marna than live like this,2
bhai finally found a new banger song,0
zindagi khatam karne ka mann kar raha hai,2
just hit a new pr and feeling lit,0
tbh finally passed my exams,0
basically today was productive,0
tbh today was productive,0
i'm literally exhausted fr,1
"goodbye everyone, i am going to die",2
"bhai i'm hopeless af, i just wanna end it all",2
bestie i'm better tho,0
bhai i am just cooked,1
i am going to kill myself,2
deadass gonna never wake up,2
i'm literally tired lol,1
bruh i so fumbled today,1
just finished the project and feeling lit,0
fr today was lit,0
i am going to hurt myself,2
tbh today was chill,0
yar i super fumbled today,1
deadass finally secured the bag,0
i feel depressed smh,1
just hit a new pr and feeling badhiya,0
feeling hopeless and hopeless at the same time,1
i am going to jump off,2
why is everything so lonely?,1
life is fine ig,0
feeling very lit because i secured the bag,0
feeling burnt out and burnt out at the same time,1
breakup is making me stressed,1
just passed my exams and feeling vibing,0
no cap i hella fumbled today,1
just hit a new pr and feeling mast,0
feeling depressed and depressed at the same time,1
bahut hopeless feel ho raha hai no cap,1
bahut overwhelmed feel ho raha hai bestie,1
bhai i'm deadass numb,1
"goodbye everyone, i am going to khatam karun",2
i feel sad no cap,1
everything is better ig,0
feeling exhausted and exhausted at the same time,1
bhai finally going to a party,0
ngl finally finished the project,0
everything is crushing it tho,0
i am going to end it all,2
better to khatam karun than live like this,2
better to kill myself than live like this,2
i am feeling goated today,0
feeling tired and tired at the same time,1
why is everything so overwhelmed?,1
everything is crushing it cooked,0
lowkey today was slaying,0
feeling exhausted and exhausted at the same time,1
i am feeling fine today,0
"bhai i'm worthless, i just wanna never wake up",2
i am going to khatam karun,2
basically finally slept well,0
why is everything so overwhelmed?,1
feeling stressed and stressed at the same time,1
yar i am just stressed,1
bruh finally got a job,0
"goodbye everyone, i am going to jump off",2
better to never wake up than live like this,2
bahut tired feel ho raha hai no cap,1
i am going to jaan dena,2
no cap i am just burnt out,1
i'm literally stressed smh,1
everything is fine literally,0
feeling tired and tired at the same time,1
honestly i totally fumbled today,1
"bruh i feel like worthless, i should end it all",2
just got a job and feeling better,0
"ab nahi jhela jata, i want to khatam karun",2
bruh i am just lonely,1
bahut hopeless feel ho raha hai cooked,1
"bhai i'm finished, i just wanna disappear forever",2
"deadass i feel like no way out, i should die",2
bestie i'm vibing rn,0
burden is making me burnt out,1
better to disappear forever than live like this,2
i'm literally cooked fr,1
honestly i am just down bad,1
i am going to kill myself,2
"basically i feel like no way out, i should disappear forever",2
"ab nahi jhela jata, i want to marna",2
bahut overwhelmed feel ho raha hai bestie,1
"yar i feel like worthless, i should jaan dena",2
zindagi khatam karne ka mann kar raha hai,2
"bhai i'm failure at everything, i just wanna never wake up",2
better to quit life than live like this,2
ngl finally hit a new pr,0
feeling sad and sad at the same time,1
listen finally slept well,0
deadass gonna die,2
better to zahar kha lun than live like this,2
feeling down bad and down bad at the same time,1
honestly finally found a new banger song,0
bahut burnt out feel ho raha hai no cap,1
lowkey i am just lonely,1
"ab nahi jhela jata, i want to khatam karun",2
i feel udas no cap,1
i am going to khatam karun,2
i feel burnt out lol,1
i feel sad literally,1
"ab nahi jhela jata, i want to jump off",2
"goodbye everyone, i am going to marna",2
everything is slaying tho,0
feeling numb and numb at the same time,1
i want to disappear forever bhai,2
feeling super vibing because i met my friends,0
no cap i super fumbled today,1
basically i literally fumbled today,1
i want to jump off yaar,2
"basically i feel like broken, i should jump off",2
honestly finally hit a new pr,0
life is crushing it fr,0
life is chill vibes,0
better to khatam karun than live like this,2
i want to marna rn,2
anxiety is making me tired,1
"ngl i feel like worthless, i should quit life",2
deadass gonna quit life,2
honestly today was badhiya,0
"ab nahi jhela jata, i want to disappear forever",2
i feel udas tho,1
feeling depressed and depressed at the same time,1
ngl today was badhiya,0
deadass gonna zahar kha lun,2
tension is making me sad,1
lowkey today was goated,0
deadass i very fumbled today,1
listen today was fine,0
i'm literally overwhelmed no cap,1
i am feeling vibing today,0
"bhai i'm done with life, i just wanna suicide",2
just got a job and feeling mast,0
feeling very better because i going to a party,0
life is goated yaar,0
deadass gonna die,2
i'm literally finished literally,1
feeling super mast because i passed my exams,0
"bhai i'm worthless, i just wanna marna",2
honestly i kafi fumbled today,1
zindagi khatam karne ka mann kar raha hai,2
life is goated literally,0
i am going to hurt myself,2
"bhai i'm done with life, i just wanna disappear forever",2
i want to jaan dena tho,2
why is everything so down bad?,1
"fr i feel like failure at everything, i should die",2
"ab nahi jhela jata, i want to never wake up",2
basically i so fumbled today,1
listen finally hit a new pr,0
everything is productive rn,0
listen finally slept well,0
why is everything so tired?,1
"bhai i'm broken, i just wanna zahar kha lun",2
why is everything so hopeless?,1
