text,label
everyone sleeps at night i stay awake,1
i dont feel like going out,1
the relationship was toxic,1
use kisi ne bhi nahi roka,1
their memories are everywhere,1
will anyone ever love me,1
relationship mein bohot hurt hua hu,1
even friendships got ruined because of them,1
ab kisi se baat karne ka mann nahi karta,1
dont feel like talking to anyone now,1
kisi ne mujhe touch kiya galat tarike se,2
someone touched me inappropriately,2
a relative did bad things at home,2
dad beats me a lot,2
i am being harassed online,2
my photos were leaked,2
mujhe gandi gaaliyan di jaati hain,2
i am abused with bad words,2
bad things happened to me,2
i need protection,2
ghar jaane mein darr lagta hai,2
i am scared to go home,2
akele rehne mein darr lagta hai,2
i am scared to be alone,2
uncle did wrong things,2
neighbor harassed me,2
auto driver touched inappropriately,2
meri galti nahi hai par log nahi manenge,2
its not my fault but people wont believe,2
they are powerful i am not,2
very difficult to wake up,1
i fall asleep at 4am,1
my eyes are burning,1
i wake up trembling at night,1
life is going great,0
dost se milke bohot achha laga,0
felt great meeting a friend,0
sab kuch perfect chal raha hai,0
everything is going perfect,0
i got an internship,0
dad gave me a gift,0
zindagi jhand nahi hai aaj,0
painting kar raha hu bohot relaxing hai,0
painting is very relaxing,0
music sunke mood achha ho gaya,0
dosti bohot strong hai hamari,0
our friendship is very strong,0
sab theek ho gaya hai ab,0
what time is it,3
ipl mein kaun jeetega,3
how was todays match,3
laptop kaunsa loon,3
which laptop should i get,3
family mein koi pyar nahi hai,1
mummy bohot roti hai,1
dada dadi ka pressure hai shaadi ka,1
i want to run away from home,1
i dont want to go home,1
parents forced their decision on me,1
travel chahta karna hu,4
health dhyan ka rakh,4
pizza mangwata hu,4
iphone ya android bhai,4
aaj ka news kya hai,4
amazon pe offer hai bhai,4
garden mein plants lagaye bhai,4
mast hai bhai yar,4
placement season kab hai bhai,4
momos khaane chalein,4
tera age kya hai yar,4
world aa cup raha hai,4
podcast sunti ho yar,4
best phone under 20k bhai,4
kal class hai bhai,4
road plan trip karu,4
dream11 team banai bhai,4
dhoop nikli hai yar,4
fest participate mein karu kya,4
instagram reels dekhte ho bhai,4
score hai kya abhi,4
travel karna chahta hu yar,4
whats happening in the world yar,4
favourite color kya hai bhai,4
tiffin kya mein hai,4
tell me a poem yar,4
earth round hai ya flat bhai,4
football hai dekhta kya,4
best phone under 20k yar,4
cricket kaun mein jeeta,4
what did you eat today bhai,4
podcast sunti ho,4
whats happening in the world bhai,4
ice cream khani hai yar,4
kohli century ne maari,4
how the is weather today,4
ek story batao,4
shopping jaa karne raha hu,4
what did you eat today yar,4
health ka dhyan rakh yar,4
pizza mangwata hu bhai,4
aaram se bhai,4
breakfast kar skip diya,4
assignment kar raha hu,4
kya hua time hai,4
how old are you yar,4
whats in happening the world,4
dream destination kya hai yar,4
library mein padh raha hu bhai,4
haircut karwana hai yar,4
project topic ka kya lu,4
capital of india kya hai yar,4
chai pee le,4
youtube kya pe dekhun,4
gym ja raha hu workout bhai,4
aaj kya khaya,4
funny baat bata,4
kal milte hain yar,4
canteen ka khana bekar hai yar,4
first class yar,4
earth round hai ya flat yar,4
mummy ne achha khana banaya,4
road trip plan karu,4
aaj kya khaya bhai,4
subah ho gayi,4
dance class join karun bhai,4
sunlight is nice yar,4
ipl match dekha kya,4
breakfast skip kar diya yar,4
best coding language kya hai,4
netflix kya dekhun bhai,4
laptop kaunsa lu yar,4
hogwarts mein konsa house yar,4
tournament kab hai yar,4
gaming laptop chahiye yar,4
guitar bajana hai yar,4
ai kya hota hai bhai,4
kya time hua hai yar,4
sale kab hai bhai,4
avengers ya justice league,4
travel karna chahta hu,4
tell me something interesting,4
capital india of kya hai,4
gift ideas de do,4
favourite color kya hai yar,4
teacher achhe hain yar,4
bhai date pe ja raha hu yar,4
monsoon aa gaya bhai,4
app ho crash rahi hai,4
coding seekhni hai,4
club join karun bhai,4
gift de ideas do,4
bhai date pe ja raha hu bhai,4
thand bohot hai,4
aaj dinner bahar bhai,4
cooking seekhni hai,4
match lagaya kya bhai,4
coding seekhni hai yar,4
what you did eat today,4
thanda pee le bhai,4
shayari sunao yar,4
kya khareedun yar,4
birthday gift kya du bhai,4
barish rahi ho hai,4
what is day it today,4
kya scene hai bhai,4
kal class hai,4
amazon pe offer hai yar,4
what is your name yar,4
kya bolti public yar,4
barish ho rahi hai bhai,4
ipl match dekha kya yar,4
capital of india kya hai,4
it very is hot today,4
what are you doing yar,4
kya khareedun bhai,4
what are you doing bhai,4
sab sahi hai,4
best phone under 20k,4
aaj kaunsa din hai yar,4
what is artificial intelligence yar,4
2 plus 2 kya hota hai bhai,4
kuch batao mujhe,4
wifi password kya hai yar,4
monsoon aa gaya,4
internet slow hai bhai,4
how is the weather today,4
science experiment batao yar,4
winter holidays bhai,4
kya kar rahe ho yar,4
sab badhiya bhai,4
kal milte hain bhai,4
web series recommend karo,4
2 plus 2 kya hota hai,4
dream11 team banai yar,4
tera kya age hai,4
mummy achha ne khana banaya,4
earth hai round ya flat,4
maggi bana raha hu,4
kal class hai yar,4
kahan the tum bhai,4
painting seekhni hai bhai,4
python sikhna hai bhai,4
capital of india kya hai bhai,4
tell something me interesting,4
what day is it today yar,4
youtube pe kya dekhun,4
football dekhta hai kya yar,4
chai pee le bhai,4
avengers ya justice league bhai,4
shopping karne jaa raha hu yar,4
web series recommend karo yar,4
canteen ka khana bekar hai,4
history fact ka batao,4
winter holidays,4
mausam achha hai aaj bhai,4
martial arts start karun,4
umbrella laya nahi bhai,4
instagram reels dekhte ho,4
tum robot ho ya insaan,4
kaun jeeta aaj yar,4
amazon pe offer hai,4
dhoop nikli hai bhai,4
dream destination kya hai bhai,4
baarish mein bheeg gaya,4
tell me a poem,4
dosa khaunga bhai,4
placement kab season hai,4
garden mein plants lagaye,4
science experiment batao bhai,4
cigarette chhod de,4
website banana hai yar,4
painting seekhni hai,4
cigarette chhod de bhai,4
sab badhiya yar,4
what is your name,4
flipkart better hai,4
burger achha tha,4
poem likho yar,4
history ka fact batao bhai,4
summer vacation plans yar,4
chole bhature chahiye,4
breakfast skip kar diya bhai,4
subah ho gayi yar,4
road trip plan karu yar,4
kohli ne century maari,4
it is very cold yar,4
olympics mein medals,4
tell me something interesting yar,4
teacher achhe hain bhai,4
how old are you,4
are you a robot or human yar,4
ek story batao bhai,4
who are you yar,4
notes mil gaye,4
kaun jeeta aaj,4
sab sahi hai yar,4
website banana hai bhai,4
best under phone 20k,4
internet slow hai,4
coding seekhni hai bhai,4
who are you,4
internship ka form bhara bhai,4
best konsi movie hai,4
shopping karne jaa raha hu bhai,4
kya haal chaal,4
best language coding kya hai,4
bohot hai garmi aaj,4
tell me something interesting bhai,4
whats happening in the world,4
do aliens exist bhai,4
chill maar le,4
cigarette chhod de yar,4
hello bhai bhai,4
club join karun,4
project ka topic kya lu,4
science experiment batao,4
road trip plan karu bhai,4
ice khani cream hai,4
bohot garmi hai aaj yar,4
mausam achha hai aaj yar,4
chill hai bhai yar,4
sun door kitna hai,4
how is the weather today bhai,4
flipkart better hai yar,4
world cup aa raha hai yar,4
tell a me poem,4
ladki patani hai,4
guitar bajana hai,4
pet shop kahan hai bhai,4
iphone ya android,4
tiktok ban ho gaya yar,4
dosa khaunga yar,4
nice weather today yar,4
tiffin mein kya hai,4
instagram dekhte reels ho,4
photography achhi hai,4
pet shop kahan hai yar,4
baarish mein bheeg gaya yar,4
bore raha ho hu,4
burger achha tha bhai,4
flipkart better hai bhai,4
full badhiya yar,4
koi mazak sunao,4
health ka dhyan rakh bhai,4
gym ja raha hu workout,4
tension mat le yar,4
india ki team kaisi hai bhai,4
dream11 team banai,4
kutta paalun ya billi,4
thand bohot hai bhai,4
nice weather today bhai,4
kohli ne century maari bhai,4
online shopping,4
aaj dinner bahar yar,4
poem likho bhai,4
theek hai sab yar,4
music recommend karo,4
nice weather today,4
biryani kha raha hu,4
summer vacation plans,4
library padh mein raha hu,4
online shopping yar,4
sutta mat piyo yar,4
web series recommend karo bhai,4
theek hai sab,4
project ka topic kya lu yar,4
health ka dhyan rakh,4
dhoni is legend bhai,4
tera age kya hai bhai,4
hogwarts mein konsa house bhai,4
olympics mein medals bhai,4
it is very hot today bhai,4
what did you eat today,4
what time is it yar,4
chatgpt better hai ya tu bhai,4
tiffin mein kya hai yar,4
history ka fact batao yar,4
ice cream khani hai,4
samosa kha le yar,4
chatgpt better hai ya tu,4
how is the weather today yar,4
baarish mein bheeg gaya bhai,4
tension mat le,4
aaj news ka kya hai,4
coffee chahiye,4
good morning yar,4
do aliens exist yar,4
protein peena shake chahiye,4
what you are doing,4
history ka fact batao,4
avengers ya justice league yar,4
dream kya destination hai,4
bike ride pe chalein yar,4
umbrella laya nahi yar,4
score kya hai abhi yar,4
fest mein participate karu kya yar,4
pani khaate puri hain,4
cricket mein kaun jeeta bhai,4
wifi password kya hai,4
monsoon aa gaya yar,4
gift ideas de do bhai,4
google ya bing,4
bhai pe date ja raha hu,4
internship ka form bhara,4
ipl match dekha kya bhai,4
what is your name bhai,4
mast hai bhai,4
sup bro bhai,4
see you later yar,4
dhoni is legend,4
painting seekhni hai yar,4
ladki patani hai yar,4
coffee chahiye yar,4
app crash ho rahi hai bhai,4
it is very cold bhai,4
what is artificial intelligence,4
camera kaunsa lu,4
full badhiya bhai,4
what day is it today,4
best coding language kya hai bhai,4
aaj ka news kya hai yar,4
match aa maza gaya,4
pet kahan shop hai,4
python sikhna hai yar,4
2 plus 2 kya hota hai yar,4
aandhi aa rahi hai bhai,4
online shopping bhai,4
thanda pee le,4
chole bhature chahiye yar,4
aaj kaunsa din hai,4
canteen khana ka bekar hai,4
tum kaun ho bhai,4
t-shirt dikha do,4
wifi password kya hai bhai,4
funny baat bata bhai,4
take care bhai,4
burger achha tha yar,4
fest mein participate karu kya,4
first class bhai,4
barish ho rahi hai yar,4
sun kitna door hai bhai,4
kya khareedun,4
match lagaya kya,4
youtube pe kya dekhun bhai,4
t-shirt dikha do bhai,4
tournament kab hai bhai,4
aaj din kaunsa hai,4
sale kab hai yar,4
ekdum jhakaas bhai,4
first class,4
birthday gift kya du yar,4
project ka topic kya lu bhai,4
sab badhiya,4
best movie konsi hai yar,4
bohot garmi hai aaj,4
samosa kha le,4
summer vacation plans bhai,4
sutta mat piyo bhai,4
aaj mausam kaisa hai yar,4
aliens exist karte hain kya yar,4
avengers justice ya league,4
pizza mangwata hu yar,4
sun kitna door hai,4
bahut din baad,4
aandhi aa rahi hai yar,4
mummy ne achha khana banaya bhai,4
google ya bing bhai,4
aliens karte exist hain kya,4
youtube pe kya dekhun yar,4
teacher achhe hain,4
wifi kya password hai,4
long time no see bhai,4
kutta paalun ya billi yar,4
dosa khaunga,4
hi kaise ho bhai,4
shoes kaunse lu bhai,4
kya haal chaal bhai,4
bahut din baad bhai,4
it is very cold,4
tournament kab hai,4
kya bolti public bhai,4
canteen ka khana bekar hai bhai,4
cricket mein kaun jeeta,4
google ya bing yar,4
are you a robot or human bhai,4
internet slow hai yar,4
aandhi aa rahi hai,4
bahut din baad yar,4
dream destination kya hai,4
ekdum jhakaas,4
aaj mausam kaisa hai bhai,4
aaram se,4
protein shake peena chahiye bhai,4
college ka time kya hai,4
hogwarts konsa mein house,4
thand bohot hai yar,4
aaj kya khaya yar,4
protein shake peena chahiye,4
good night bhai,4
subah ho gayi bhai,4
who the won match today,4
bore ho raha hu bhai,4
take care yar,4
chatgpt hai better ya tu,4
who are you bhai,4
laptop kaunsa lu bhai,4
who won the match today bhai,4
cricket mein kaun jeeta yar,4
bore ho raha hu,4
assignment kar raha hu yar,4
internship form ka bhara,4
are you a robot or human,4
martial arts start karun yar,4
mummy ne achha khana banaya yar,4
dance class join karun,4
what time is it bhai,4
python sikhna hai,4
aliens exist karte hain kya,4
good night yar,4
india team ki kaisi hai,4
2 2 plus kya hota hai,4
shayari sunao bhai,4
aaj ka news kya hai bhai,4
chill hai bhai bhai,4
birthday gift kya du,4
pet shop kahan hai,4
earth round hai ya flat,4
library mein padh raha hu yar,4
club join karun yar,4
bore ho raha hu yar,4
ipl dekha match kya,4
gaming laptop chahiye,4
match maza aa gaya yar,4
t-shirt dikha do yar,4
sale kab hai,4
long no time see,4
bohot garmi hai aaj bhai,4
hi kaise ho,4
gym ja raha hu workout yar,4
pani puri khaate hain,4
notes mil gaye bhai,4
kya time hua hai bhai,4
cooking seekhni hai yar,4
aaram se yar,4
who won the match today,4
book padhun kaunsi yar,4
koi mazak sunao yar,4
dance class join karun yar,4
football dekhta hai kya,4
long time no see yar,4
internship ka form bhara yar,4
travel karna chahta hu bhai,4
see you later bhai,4
pani puri khaate hain bhai,4
dhoop nikli hai,4
library mein padh raha hu,4
kya scene hai yar,4
biryani kha raha hu bhai,4
maggi bana raha hu bhai,4
placement season kab hai,4
chill maar le yar,4
photography achhi hai bhai,4
chai pee le yar,4
take care,4
theek hai sab bhai,4
music recommend karo yar,4
match maza aa gaya,4
hogwarts mein konsa house,4
aandhi rahi aa hai,4
what is time it,4
cooking seekhni hai bhai,4
hi kaise ho yar,4
dhoni is legend yar,4
favourite color kya hai,4
chatgpt better hai ya tu yar,4
football dekhta hai kya bhai,4
coffee chahiye bhai,4
shoes kaunse lu yar,4
camera kaunsa lu yar,4
kutta ya paalun billi,4
netflix kya dekhun yar,4
what are you doing,4
gaming laptop chahiye bhai,4
sunlight is nice bhai,4
koi mazak sunao bhai,4
do aliens exist,4
book padhun kaunsi bhai,4
biryani kha raha hu yar,4
garden mein plants lagaye yar,4
book padhun kaunsi,4
match lagaya kya yar,4
sab sahi hai bhai,4
kya bolti public,4
poem likho,4
momos khaane chalein yar,4
website banana hai,4
aaj kaisa mausam hai,4
tum robot ho ya insaan bhai,4
mausam hai achha aaj,4
shopping karne jaa raha hu,4
winter holidays yar,4
world cup aa raha hai bhai,4
kahan the tum,4
shayari sunao,4
kal milte hain,4
martial start arts karun,4
podcast sunti ho bhai,4
what day is it today bhai,4
garden plants mein lagaye,4
tum kaun ho yar,4
messi ya ronaldo,4
kaun jeeta aaj bhai,4
bike ride pe chalein,4
aaj mausam kaisa hai,4
barish ho rahi hai,4
ladki patani hai bhai,4
aaj kaunsa din hai bhai,4
kahan the tum yar,4
kya kar rahe ho bhai,4
sup bro yar,4
tum robot ho ya insaan yar,4
tiktok ban ho gaya bhai,4
mausam achha hai aaj,4
messi ya ronaldo yar,4
tiktok ho ban gaya,4
chill hai bhai,4
netflix kya dekhun,4
what artificial is intelligence,4
baarish bheeg mein gaya,4
bhai date pe ja raha hu,4
maggi raha bana hu,4
bike ride pe chalein bhai,4
chole bhature chahiye bhai,4
what your is name,4
haircut karwana hai,4
it is very hot today,4
messi ya ronaldo bhai,4
music recommend karo bhai,4
who won the match today yar,4
funny baat bata yar,4
assignment kar raha hu bhai,4
hello bhai yar,4
are a you robot or human,4
hello bhai,4
sutta mat piyo,4
it very is cold,4
how old are you bhai,4
amazon offer pe hai,4
match maza aa gaya bhai,4
web recommend series karo,4
haircut karwana hai bhai,4
biryani raha kha hu,4
kya rahe kar ho,4
dance join class karun,4
sunlight is nice,4
laptop kaunsa lu,4
ai hota kya hai,4
fest mein participate karu kya bhai,4
aaj dinner bahar,4
kuch batao mujhe yar,4
college time ka kya hai,4
placement season kab hai yar,4
india ki team kaisi hai,4
sun kitna door hai yar,4
best coding language kya hai yar,4
full badhiya,4
bike pe ride chalein,4
mast hai bhai bhai,4
chill maar le bhai,4
best movie konsi hai bhai,4
ek story batao yar,4
maggi bana raha hu yar,4
ekdum jhakaas yar,4
samosa kha le bhai,4
score kya hai abhi,4
shoes kaunse lu,4
pani puri khaate hain yar,4
gym raha ja hu workout,4
thanda pee le yar,4
tiffin mein kya hai bhai,4
favourite kya color hai,4
ai kya hota hai yar,4
tera age kya hai,4
martial arts start karun bhai,4
assignment raha kar hu,4
ice cream khani hai bhai,4
college ka time kya hai bhai,4
tension mat le bhai,4
world cup aa raha hai,4
what is artificial intelligence bhai,4
iphone ya android yar,4
gift ideas de do yar,4
photography achhi hai yar,4
good morning bhai,4
kya haal chaal yar,4
protein shake peena chahiye yar,4
umbrella laya nahi,4
kuch batao mujhe bhai,4
app crash ho rahi hai yar,4
instagram reels dekhte ho yar,4
kutta paalun ya billi bhai,4
tell me a poem bhai,4
how are old you,4
app crash ho rahi hai,4
kya time hua hai,4
tum ho robot ya insaan,4
olympics mein medals yar,4
it is very hot today yar,4
aliens exist karte hain kya bhai,4
best movie konsi hai,4
college ka time kya hai yar,4
birthday kya gift du,4
score kya hai abhi bhai,4
camera kaunsa lu bhai,4
kohli ne century maari yar,4
guitar bajana hai bhai,4
momos khaane chalein bhai,4
notes mil gaye yar,4
india ki team kaisi hai yar,4
yar bhi nahi hain,1
buddy bhi nahi hain,1
tension bohot hai,1
weight bohot hai,1
sar mein pain rehta hai,1
sar mein ache rehta hai,1
par pain toh hota hai,1
par hurt toh hota hai,1
sabse zyada ache yeh hai ki mehnat ki thi,1
